freq,alpha,chord,velocity,displacement,sound_pressure,thickness,camber
400,12.6,0.1524,71.3,0.0483159,127.094,0.018288,0.0030480000000000004
500,12.6,0.1524,71.3,0.0483159,121.664,0.018288,0.0030480000000000004
630,12.6,0.1524,71.3,0.0483159,123.304,0.018288,0.0030480000000000004
800,12.6,0.1524,71.3,0.0483159,123.054,0.018288,0.0030480000000000004
1000,12.6,0.1524,71.3,0.0483159,122.044,0.018288,0.0030480000000000004
1250,12.6,0.1524,71.3,0.0483159,120.154,0.018288,0.0030480000000000004
1600,12.6,0.1524,71.3,0.0483159,120.534,0.018288,0.0030480000000000004
2000,12.6,0.1524,71.3,0.0483159,117.504,0.018288,0.0030480000000000004
2500,12.6,0.1524,71.3,0.0483159,115.234,0.018288,0.0030480000000000004
3150,12.6,0.1524,71.3,0.0483159,113.334,0.018288,0.0030480000000000004
4000,12.6,0.1524,71.3,0.0483159,108.034,0.018288,0.0030480000000000004
5000,12.6,0.1524,71.3,0.0483159,108.034,0.018288,0.0030480000000000004
6300,12.6,0.1524,71.3,0.0483159,107.284,0.018288,0.0030480000000000004
200,12.6,0.1524,39.6,0.0584113,114.75,0.018288,0.0030480000000000004
250,12.6,0.1524,39.6,0.0584113,115.89,0.018288,0.0030480000000000004
315,12.6,0.1524,39.6,0.0584113,116.02,0.018288,0.0030480000000000004
400,12.6,0.1524,39.6,0.0584113,115.91,0.018288,0.0030480000000000004
500,12.6,0.1524,39.6,0.0584113,114.9,0.018288,0.0030480000000000004
630,12.6,0.1524,39.6,0.0584113,116.55,0.018288,0.0030480000000000004
800,12.6,0.1524,39.6,0.0584113,116.56,0.018288,0.0030480000000000004
1000,12.6,0.1524,39.6,0.0584113,114.67,0.018288,0.0030480000000000004
1250,12.6,0.1524,39.6,0.0584113,112.16,0.018288,0.0030480000000000004
1600,12.6,0.1524,39.6,0.0584113,110.78,0.018288,0.0030480000000000004
2000,12.6,0.1524,39.6,0.0584113,109.52,0.018288,0.0030480000000000004
2500,12.6,0.1524,39.6,0.0584113,106.88,0.018288,0.0030480000000000004
3150,12.6,0.1524,39.6,0.0584113,106.26,0.018288,0.0030480000000000004
4000,12.6,0.1524,39.6,0.0584113,104.5,0.018288,0.0030480000000000004
5000,12.6,0.1524,39.6,0.0584113,104.13,0.018288,0.0030480000000000004
6300,12.6,0.1524,39.6,0.0584113,103.38,0.018288,0.0030480000000000004
800,0.0,0.0508,71.3,0.000740478,130.96,0.006096,0.001016
1000,0.0,0.0508,71.3,0.000740478,129.45,0.006096,0.001016
1250,0.0,0.0508,71.3,0.000740478,128.56,0.006096,0.001016
1600,0.0,0.0508,71.3,0.000740478,129.68,0.006096,0.001016
2000,0.0,0.0508,71.3,0.000740478,131.06,0.006096,0.001016
2500,0.0,0.0508,71.3,0.000740478,131.31,0.006096,0.001016
3150,0.0,0.0508,71.3,0.000740478,135.07,0.006096,0.001016
4000,0.0,0.0508,71.3,0.000740478,134.43,0.006096,0.001016
5000,0.0,0.0508,71.3,0.000740478,134.43,0.006096,0.001016
6300,0.0,0.0508,71.3,0.000740478,133.04,0.006096,0.001016
8000,0.0,0.0508,71.3,0.000740478,130.89,0.006096,0.001016
10000,0.0,0.0508,71.3,0.000740478,128.74,0.006096,0.001016
12500,0.0,0.0508,71.3,0.000740478,125.22,0.006096,0.001016
800,0.0,0.0508,55.5,0.00076193,124.336,0.006096,0.001016
1000,0.0,0.0508,55.5,0.00076193,125.586,0.006096,0.001016
1250,0.0,0.0508,55.5,0.00076193,127.076,0.006096,0.001016
1600,0.0,0.0508,55.5,0.00076193,128.576,0.006096,0.001016
2000,0.0,0.0508,55.5,0.00076193,131.456,0.006096,0.001016
2500,0.0,0.0508,55.5,0.00076193,133.956,0.006096,0.001016
3150,0.0,0.0508,55.5,0.00076193,134.826,0.006096,0.001016
4000,0.0,0.0508,55.5,0.00076193,134.946,0.006096,0.001016
5000,0.0,0.0508,55.5,0.00076193,134.556,0.006096,0.001016
6300,0.0,0.0508,55.5,0.00076193,132.796,0.006096,0.001016
8000,0.0,0.0508,55.5,0.00076193,130.156,0.006096,0.001016
10000,0.0,0.0508,55.5,0.00076193,127.636,0.006096,0.001016
12500,0.0,0.0508,55.5,0.00076193,125.376,0.006096,0.001016
800,0.0,0.0508,39.6,0.000791822,126.508,0.006096,0.001016
1000,0.0,0.0508,39.6,0.000791822,127.638,0.006096,0.001016
1250,0.0,0.0508,39.6,0.000791822,129.148,0.006096,0.001016
1600,0.0,0.0508,39.6,0.000791822,130.908,0.006096,0.001016
2000,0.0,0.0508,39.6,0.000791822,132.918,0.006096,0.001016
2500,0.0,0.0508,39.6,0.000791822,134.938,0.006096,0.001016
3150,0.0,0.0508,39.6,0.000791822,135.938,0.006096,0.001016
4000,0.0,0.0508,39.6,0.000791822,135.308,0.006096,0.001016
5000,0.0,0.0508,39.6,0.000791822,134.308,0.006096,0.001016
6300,0.0,0.0508,39.6,0.000791822,131.918,0.006096,0.001016
8000,0.0,0.0508,39.6,0.000791822,128.518,0.006096,0.001016
10000,0.0,0.0508,39.6,0.000791822,125.998,0.006096,0.001016
12500,0.0,0.0508,39.6,0.000791822,123.988,0.006096,0.001016
800,0.0,0.0508,31.7,0.000812164,122.79,0.006096,0.001016
1000,0.0,0.0508,31.7,0.000812164,126.78,0.006096,0.001016
1250,0.0,0.0508,31.7,0.000812164,129.27,0.006096,0.001016
1600,0.0,0.0508,31.7,0.000812164,131.01,0.006096,0.001016
2000,0.0,0.0508,31.7,0.000812164,133.01,0.006096,0.001016
2500,0.0,0.0508,31.7,0.000812164,134.87,0.006096,0.001016
3150,0.0,0.0508,31.7,0.000812164,135.49,0.006096,0.001016
4000,0.0,0.0508,31.7,0.000812164,134.11,0.006096,0.001016
5000,0.0,0.0508,31.7,0.000812164,133.23,0.006096,0.001016
6300,0.0,0.0508,31.7,0.000812164,130.34,0.006096,0.001016
8000,0.0,0.0508,31.7,0.000812164,126.59,0.006096,0.001016
10000,0.0,0.0508,31.7,0.000812164,122.45,0.006096,0.001016
12500,0.0,0.0508,31.7,0.000812164,119.07,0.006096,0.001016
1600,4.2,0.0508,71.3,0.00142788,124.318,0.006096,0.001016
2000,4.2,0.0508,71.3,0.00142788,129.848,0.006096,0.001016
2500,4.2,0.0508,71.3,0.00142788,131.978,0.006096,0.001016
3150,4.2,0.0508,71.3,0.00142788,133.728,0.006096,0.001016
4000,4.2,0.0508,71.3,0.00142788,133.598,0.006096,0.001016
5000,4.2,0.0508,71.3,0.00142788,132.828,0.006096,0.001016
6300,4.2,0.0508,71.3,0.00142788,129.308,0.006096,0.001016
8000,4.2,0.0508,71.3,0.00142788,125.268,0.006096,0.001016
10000,4.2,0.0508,71.3,0.00142788,121.238,0.006096,0.001016
12500,4.2,0.0508,71.3,0.00142788,117.328,0.006096,0.001016
1000,4.2,0.0508,39.6,0.00152689,125.647,0.006096,0.001016
1250,4.2,0.0508,39.6,0.00152689,128.427,0.006096,0.001016
1600,4.2,0.0508,39.6,0.00152689,130.197,0.006096,0.001016
2000,4.2,0.0508,39.6,0.00152689,132.587,0.006096,0.001016
2500,4.2,0.0508,39.6,0.00152689,133.847,0.006096,0.001016
3150,4.2,0.0508,39.6,0.00152689,133.587,0.006096,0.001016
4000,4.2,0.0508,39.6,0.00152689,131.807,0.006096,0.001016
5000,4.2,0.0508,39.6,0.00152689,129.777,0.006096,0.001016
6300,4.2,0.0508,39.6,0.00152689,125.717,0.006096,0.001016
8000,4.2,0.0508,39.6,0.00152689,120.397,0.006096,0.001016
10000,4.2,0.0508,39.6,0.00152689,116.967,0.006096,0.001016
800,8.4,0.0508,71.3,0.00529514,127.556,0.006096,0.001016
1000,8.4,0.0508,71.3,0.00529514,129.946,0.006096,0.001016
1250,8.4,0.0508,71.3,0.00529514,132.086,0.006096,0.001016
1600,8.4,0.0508,71.3,0.00529514,133.846,0.006096,0.001016
2000,8.4,0.0508,71.3,0.00529514,134.476,0.006096,0.001016
2500,8.4,0.0508,71.3,0.00529514,134.226,0.006096,0.001016
3150,8.4,0.0508,71.3,0.00529514,131.966,0.006096,0.001016
4000,8.4,0.0508,71.3,0.00529514,126.926,0.006096,0.001016
5000,8.4,0.0508,71.3,0.00529514,121.146,0.006096,0.001016
400,8.4,0.0508,55.5,0.00544854,121.582,0.006096,0.001016
500,8.4,0.0508,55.5,0.00544854,123.742,0.006096,0.001016
630,8.4,0.0508,55.5,0.00544854,126.152,0.006096,0.001016
800,8.4,0.0508,55.5,0.00544854,128.562,0.006096,0.001016
1000,8.4,0.0508,55.5,0.00544854,130.722,0.006096,0.001016
1250,8.4,0.0508,55.5,0.00544854,132.252,0.006096,0.001016
1600,8.4,0.0508,55.5,0.00544854,133.032,0.006096,0.001016
2000,8.4,0.0508,55.5,0.00544854,133.042,0.006096,0.001016
2500,8.4,0.0508,55.5,0.00544854,131.542,0.006096,0.001016
3150,8.4,0.0508,55.5,0.00544854,128.402,0.006096,0.001016
4000,8.4,0.0508,55.5,0.00544854,122.612,0.006096,0.001016
5000,8.4,0.0508,55.5,0.00544854,115.812,0.006096,0.001016
400,8.4,0.0508,39.6,0.00566229,120.015,0.006096,0.001016
500,8.4,0.0508,39.6,0.00566229,122.905,0.006096,0.001016
630,8.4,0.0508,39.6,0.00566229,126.045,0.006096,0.001016
800,8.4,0.0508,39.6,0.00566229,128.435,0.006096,0.001016
1000,8.4,0.0508,39.6,0.00566229,130.195,0.006096,0.001016
1250,8.4,0.0508,39.6,0.00566229,131.205,0.006096,0.001016
1600,8.4,0.0508,39.6,0.00566229,130.965,0.006096,0.001016
2000,8.4,0.0508,39.6,0.00566229,129.965,0.006096,0.001016
2500,8.4,0.0508,39.6,0.00566229,127.465,0.006096,0.001016
3150,8.4,0.0508,39.6,0.00566229,123.965,0.006096,0.001016
4000,8.4,0.0508,39.6,0.00566229,118.955,0.006096,0.001016
400,8.4,0.0508,31.7,0.00580776,120.076,0.006096,0.001016
500,8.4,0.0508,31.7,0.00580776,122.966,0.006096,0.001016
630,8.4,0.0508,31.7,0.00580776,125.856,0.006096,0.001016
800,8.4,0.0508,31.7,0.00580776,128.246,0.006096,0.001016
1000,8.4,0.0508,31.7,0.00580776,129.516,0.006096,0.001016
1250,8.4,0.0508,31.7,0.00580776,130.156,0.006096,0.001016
1600,8.4,0.0508,31.7,0.00580776,129.296,0.006096,0.001016
2000,8.4,0.0508,31.7,0.00580776,127.686,0.006096,0.001016
2500,8.4,0.0508,31.7,0.00580776,125.576,0.006096,0.001016
3150,8.4,0.0508,31.7,0.00580776,122.086,0.006096,0.001016
4000,8.4,0.0508,31.7,0.00580776,118.106,0.006096,0.001016
200,11.2,0.0508,71.3,0.014072,125.941,0.006096,0.001016
250,11.2,0.0508,71.3,0.014072,127.101,0.006096,0.001016
315,11.2,0.0508,71.3,0.014072,128.381,0.006096,0.001016
400,11.2,0.0508,71.3,0.014072,129.281,0.006096,0.001016
500,11.2,0.0508,71.3,0.014072,130.311,0.006096,0.001016
630,11.2,0.0508,71.3,0.014072,133.611,0.006096,0.001016
800,11.2,0.0508,71.3,0.014072,136.031,0.006096,0.001016
1000,11.2,0.0508,71.3,0.014072,136.941,0.006096,0.001016
1250,11.2,0.0508,71.3,0.014072,136.191,0.006096,0.001016
1600,11.2,0.0508,71.3,0.014072,135.191,0.006096,0.001016
2000,11.2,0.0508,71.3,0.014072,133.311,0.006096,0.001016
2500,11.2,0.0508,71.3,0.014072,130.541,0.006096,0.001016
3150,11.2,0.0508,71.3,0.014072,127.141,0.006096,0.001016
4000,11.2,0.0508,71.3,0.014072,122.471,0.006096,0.001016
200,11.2,0.0508,39.6,0.0150478,125.01,0.006096,0.001016
250,11.2,0.0508,39.6,0.0150478,126.43,0.006096,0.001016
315,11.2,0.0508,39.6,0.0150478,128.99,0.006096,0.001016
400,11.2,0.0508,39.6,0.0150478,130.67,0.006096,0.001016
500,11.2,0.0508,39.6,0.0150478,131.96,0.006096,0.001016
630,11.2,0.0508,39.6,0.0150478,133.13,0.006096,0.001016
800,11.2,0.0508,39.6,0.0150478,133.79,0.006096,0.001016
1000,11.2,0.0508,39.6,0.0150478,132.43,0.006096,0.001016
1250,11.2,0.0508,39.6,0.0150478,130.05,0.006096,0.001016
1600,11.2,0.0508,39.6,0.0150478,126.54,0.006096,0.001016
2000,11.2,0.0508,39.6,0.0150478,124.42,0.006096,0.001016
2500,11.2,0.0508,39.6,0.0150478,122.17,0.006096,0.001016
3150,11.2,0.0508,39.6,0.0150478,119.67,0.006096,0.001016
4000,11.2,0.0508,39.6,0.0150478,115.52,0.006096,0.001016
200,15.4,0.0508,71.3,0.0264269,123.595,0.006096,0.001016
250,15.4,0.0508,71.3,0.0264269,124.835,0.006096,0.001016
315,15.4,0.0508,71.3,0.0264269,126.195,0.006096,0.001016
400,15.4,0.0508,71.3,0.0264269,126.805,0.006096,0.001016
500,15.4,0.0508,71.3,0.0264269,127.285,0.006096,0.001016
630,15.4,0.0508,71.3,0.0264269,129.645,0.006096,0.001016
800,15.4,0.0508,71.3,0.0264269,131.515,0.006096,0.001016
1000,15.4,0.0508,71.3,0.0264269,131.865,0.006096,0.001016
1250,15.4,0.0508,71.3,0.0264269,130.845,0.006096,0.001016
1600,15.4,0.0508,71.3,0.0264269,130.065,0.006096,0.001016
2000,15.4,0.0508,71.3,0.0264269,129.285,0.006096,0.001016
2500,15.4,0.0508,71.3,0.0264269,127.625,0.006096,0.001016
3150,15.4,0.0508,71.3,0.0264269,125.715,0.006096,0.001016
4000,15.4,0.0508,71.3,0.0264269,122.675,0.006096,0.001016
5000,15.4,0.0508,71.3,0.0264269,119.135,0.006096,0.001016
6300,15.4,0.0508,71.3,0.0264269,115.215,0.006096,0.001016
8000,15.4,0.0508,71.3,0.0264269,112.675,0.006096,0.001016
200,15.4,0.0508,55.5,0.0271925,122.94,0.006096,0.001016
250,15.4,0.0508,55.5,0.0271925,124.17,0.006096,0.001016
315,15.4,0.0508,55.5,0.0271925,125.39,0.006096,0.001016
400,15.4,0.0508,55.5,0.0271925,126.5,0.006096,0.001016
500,15.4,0.0508,55.5,0.0271925,127.22,0.006096,0.001016
630,15.4,0.0508,55.5,0.0271925,129.33,0.006096,0.001016
800,15.4,0.0508,55.5,0.0271925,130.43,0.006096,0.001016
1000,15.4,0.0508,55.5,0.0271925,130.4,0.006096,0.001016
1250,15.4,0.0508,55.5,0.0271925,130.0,0.006096,0.001016
1600,15.4,0.0508,55.5,0.0271925,128.2,0.006096,0.001016
2000,15.4,0.0508,55.5,0.0271925,127.04,0.006096,0.001016
2500,15.4,0.0508,55.5,0.0271925,125.63,0.006096,0.001016
3150,15.4,0.0508,55.5,0.0271925,123.46,0.006096,0.001016
4000,15.4,0.0508,55.5,0.0271925,120.92,0.006096,0.001016
5000,15.4,0.0508,55.5,0.0271925,117.11,0.006096,0.001016
6300,15.4,0.0508,55.5,0.0271925,112.93,0.006096,0.001016
200,15.4,0.0508,39.6,0.0282593,121.783,0.006096,0.001016
250,15.4,0.0508,39.6,0.0282593,122.893,0.006096,0.001016
315,15.4,0.0508,39.6,0.0282593,124.493,0.006096,0.001016
400,15.4,0.0508,39.6,0.0282593,125.353,0.006096,0.001016
500,15.4,0.0508,39.6,0.0282593,125.963,0.006096,0.001016
630,15.4,0.0508,39.6,0.0282593,127.443,0.006096,0.001016
800,15.4,0.0508,39.6,0.0282593,128.423,0.006096,0.001016
1000,15.4,0.0508,39.6,0.0282593,127.893,0.006096,0.001016
1250,15.4,0.0508,39.6,0.0282593,126.743,0.006096,0.001016
1600,15.4,0.0508,39.6,0.0282593,124.843,0.006096,0.001016
2000,15.4,0.0508,39.6,0.0282593,123.443,0.006096,0.001016
2500,15.4,0.0508,39.6,0.0282593,122.413,0.006096,0.001016
3150,15.4,0.0508,39.6,0.0282593,120.513,0.006096,0.001016
4000,15.4,0.0508,39.6,0.0282593,118.113,0.006096,0.001016
5000,15.4,0.0508,39.6,0.0282593,114.453,0.006096,0.001016
6300,15.4,0.0508,39.6,0.0282593,109.663,0.006096,0.001016
200,15.4,0.0508,31.7,0.0289853,119.975,0.006096,0.001016
250,15.4,0.0508,31.7,0.0289853,121.225,0.006096,0.001016
315,15.4,0.0508,31.7,0.0289853,122.845,0.006096,0.001016
400,15.4,0.0508,31.7,0.0289853,123.705,0.006096,0.001016
500,15.4,0.0508,31.7,0.0289853,123.695,0.006096,0.001016
630,15.4,0.0508,31.7,0.0289853,124.685,0.006096,0.001016
800,15.4,0.0508,31.7,0.0289853,125.555,0.006096,0.001016
1000,15.4,0.0508,31.7,0.0289853,124.525,0.006096,0.001016
1250,15.4,0.0508,31.7,0.0289853,123.255,0.006096,0.001016
1600,15.4,0.0508,31.7,0.0289853,121.485,0.006096,0.001016
2000,15.4,0.0508,31.7,0.0289853,120.835,0.006096,0.001016
2500,15.4,0.0508,31.7,0.0289853,119.945,0.006096,0.001016
3150,15.4,0.0508,31.7,0.0289853,118.045,0.006096,0.001016
4000,15.4,0.0508,31.7,0.0289853,115.635,0.006096,0.001016
5000,15.4,0.0508,31.7,0.0289853,112.355,0.006096,0.001016
6300,15.4,0.0508,31.7,0.0289853,108.185,0.006096,0.001016
200,19.7,0.0508,71.3,0.0341183,118.005,0.006096,0.001016
250,19.7,0.0508,71.3,0.0341183,119.115,0.006096,0.001016
315,19.7,0.0508,71.3,0.0341183,121.235,0.006096,0.001016
400,19.7,0.0508,71.3,0.0341183,123.865,0.006096,0.001016
500,19.7,0.0508,71.3,0.0341183,126.995,0.006096,0.001016
630,19.7,0.0508,71.3,0.0341183,128.365,0.006096,0.001016
800,19.7,0.0508,71.3,0.0341183,124.555,0.006096,0.001016
1000,19.7,0.0508,71.3,0.0341183,121.885,0.006096,0.001016
1250,19.7,0.0508,71.3,0.0341183,121.485,0.006096,0.001016
1600,19.7,0.0508,71.3,0.0341183,120.575,0.006096,0.001016
2000,19.7,0.0508,71.3,0.0341183,120.055,0.006096,0.001016
2500,19.7,0.0508,71.3,0.0341183,118.385,0.006096,0.001016
3150,19.7,0.0508,71.3,0.0341183,116.225,0.006096,0.001016
4000,19.7,0.0508,71.3,0.0341183,113.045,0.006096,0.001016
200,19.7,0.0508,39.6,0.036484,125.974,0.006096,0.001016
250,19.7,0.0508,39.6,0.036484,127.224,0.006096,0.001016
315,19.7,0.0508,39.6,0.036484,129.864,0.006096,0.001016
400,19.7,0.0508,39.6,0.036484,130.614,0.006096,0.001016
500,19.7,0.0508,39.6,0.036484,128.444,0.006096,0.001016
630,19.7,0.0508,39.6,0.036484,120.324,0.006096,0.001016
800,19.7,0.0508,39.6,0.036484,119.174,0.006096,0.001016
1000,19.7,0.0508,39.6,0.036484,118.904,0.006096,0.001016
1250,19.7,0.0508,39.6,0.036484,118.634,0.006096,0.001016
1600,19.7,0.0508,39.6,0.036484,117.604,0.006096,0.001016
2000,19.7,0.0508,39.6,0.036484,117.724,0.006096,0.001016
2500,19.7,0.0508,39.6,0.036484,116.184,0.006096,0.001016
3150,19.7,0.0508,39.6,0.036484,113.004,0.006096,0.001016
4000,19.7,0.0508,39.6,0.036484,108.684,0.006096,0.001016
2500,0.0,0.0254,71.3,0.000400682,133.707,0.003048,0.000508
3150,0.0,0.0254,71.3,0.000400682,137.007,0.003048,0.000508
4000,0.0,0.0254,71.3,0.000400682,138.557,0.003048,0.000508
5000,0.0,0.0254,71.3,0.000400682,136.837,0.003048,0.000508
6300,0.0,0.0254,71.3,0.000400682,134.987,0.003048,0.000508
8000,0.0,0.0254,71.3,0.000400682,129.867,0.003048,0.000508
10000,0.0,0.0254,71.3,0.000400682,130.787,0.003048,0.000508
12500,0.0,0.0254,71.3,0.000400682,133.207,0.003048,0.000508
16000,0.0,0.0254,71.3,0.000400682,130.477,0.003048,0.000508
20000,0.0,0.0254,71.3,0.000400682,123.217,0.003048,0.000508
2000,0.0,0.0254,55.5,0.00041229,127.623,0.003048,0.000508
2500,0.0,0.0254,55.5,0.00041229,130.073,0.003048,0.000508
3150,0.0,0.0254,55.5,0.00041229,130.503,0.003048,0.000508
4000,0.0,0.0254,55.5,0.00041229,133.223,0.003048,0.000508
5000,0.0,0.0254,55.5,0.00041229,135.803,0.003048,0.000508
6300,0.0,0.0254,55.5,0.00041229,136.103,0.003048,0.000508
8000,0.0,0.0254,55.5,0.00041229,136.163,0.003048,0.000508
10000,0.0,0.0254,55.5,0.00041229,134.563,0.003048,0.000508
12500,0.0,0.0254,55.5,0.00041229,131.453,0.003048,0.000508
16000,0.0,0.0254,55.5,0.00041229,125.683,0.003048,0.000508
20000,0.0,0.0254,55.5,0.00041229,121.933,0.003048,0.000508
1600,0.0,0.0254,39.6,0.000428464,124.156,0.003048,0.000508
2000,0.0,0.0254,39.6,0.000428464,130.026,0.003048,0.000508
2500,0.0,0.0254,39.6,0.000428464,131.836,0.003048,0.000508
3150,0.0,0.0254,39.6,0.000428464,133.276,0.003048,0.000508
4000,0.0,0.0254,39.6,0.000428464,135.346,0.003048,0.000508
5000,0.0,0.0254,39.6,0.000428464,136.536,0.003048,0.000508
6300,0.0,0.0254,39.6,0.000428464,136.826,0.003048,0.000508
8000,0.0,0.0254,39.6,0.000428464,135.866,0.003048,0.000508
10000,0.0,0.0254,39.6,0.000428464,133.376,0.003048,0.000508
12500,0.0,0.0254,39.6,0.000428464,129.116,0.003048,0.000508
16000,0.0,0.0254,39.6,0.000428464,124.986,0.003048,0.000508
1000,0.0,0.0254,31.7,0.000439472,125.127,0.003048,0.000508
1250,0.0,0.0254,31.7,0.000439472,127.947,0.003048,0.000508
1600,0.0,0.0254,31.7,0.000439472,129.267,0.003048,0.000508
2000,0.0,0.0254,31.7,0.000439472,130.697,0.003048,0.000508
2500,0.0,0.0254,31.7,0.000439472,132.897,0.003048,0.000508
3150,0.0,0.0254,31.7,0.000439472,135.227,0.003048,0.000508
4000,0.0,0.0254,31.7,0.000439472,137.047,0.003048,0.000508
5000,0.0,0.0254,31.7,0.000439472,138.607,0.003048,0.000508
6300,0.0,0.0254,31.7,0.000439472,138.537,0.003048,0.000508
8000,0.0,0.0254,31.7,0.000439472,137.207,0.003048,0.000508
10000,0.0,0.0254,31.7,0.000439472,134.227,0.003048,0.000508
12500,0.0,0.0254,31.7,0.000439472,128.977,0.003048,0.000508
16000,0.0,0.0254,31.7,0.000439472,125.627,0.003048,0.000508
2000,4.8,0.0254,71.3,0.000848633,128.398,0.003048,0.000508
2500,4.8,0.0254,71.3,0.000848633,130.828,0.003048,0.000508
3150,4.8,0.0254,71.3,0.000848633,133.378,0.003048,0.000508
4000,4.8,0.0254,71.3,0.000848633,134.928,0.003048,0.000508
5000,4.8,0.0254,71.3,0.000848633,135.468,0.003048,0.000508
6300,4.8,0.0254,71.3,0.000848633,134.498,0.003048,0.000508
8000,4.8,0.0254,71.3,0.000848633,131.518,0.003048,0.000508
10000,4.8,0.0254,71.3,0.000848633,127.398,0.003048,0.000508
12500,4.8,0.0254,71.3,0.000848633,127.688,0.003048,0.000508
16000,4.8,0.0254,71.3,0.000848633,124.208,0.003048,0.000508
20000,4.8,0.0254,71.3,0.000848633,119.708,0.003048,0.000508
1600,4.8,0.0254,55.5,0.000873218,121.474,0.003048,0.000508
2000,4.8,0.0254,55.5,0.000873218,125.054,0.003048,0.000508
2500,4.8,0.0254,55.5,0.000873218,129.144,0.003048,0.000508
3150,4.8,0.0254,55.5,0.000873218,132.354,0.003048,0.000508
4000,4.8,0.0254,55.5,0.000873218,133.924,0.003048,0.000508
5000,4.8,0.0254,55.5,0.000873218,135.484,0.003048,0.000508
6300,4.8,0.0254,55.5,0.000873218,135.164,0.003048,0.000508
8000,4.8,0.0254,55.5,0.000873218,132.184,0.003048,0.000508
10000,4.8,0.0254,55.5,0.000873218,126.944,0.003048,0.000508
12500,4.8,0.0254,55.5,0.000873218,125.094,0.003048,0.000508
16000,4.8,0.0254,55.5,0.000873218,124.394,0.003048,0.000508
20000,4.8,0.0254,55.5,0.000873218,121.284,0.003048,0.000508
500,4.8,0.0254,39.6,0.000907475,116.366,0.003048,0.000508
630,4.8,0.0254,39.6,0.000907475,118.696,0.003048,0.000508
800,4.8,0.0254,39.6,0.000907475,120.766,0.003048,0.000508
1000,4.8,0.0254,39.6,0.000907475,122.956,0.003048,0.000508
1250,4.8,0.0254,39.6,0.000907475,125.026,0.003048,0.000508
1600,4.8,0.0254,39.6,0.000907475,125.966,0.003048,0.000508
2000,4.8,0.0254,39.6,0.000907475,128.916,0.003048,0.000508
2500,4.8,0.0254,39.6,0.000907475,131.236,0.003048,0.000508
3150,4.8,0.0254,39.6,0.000907475,133.436,0.003048,0.000508
4000,4.8,0.0254,39.6,0.000907475,134.996,0.003048,0.000508
5000,4.8,0.0254,39.6,0.000907475,135.426,0.003048,0.000508
6300,4.8,0.0254,39.6,0.000907475,134.336,0.003048,0.000508
8000,4.8,0.0254,39.6,0.000907475,131.346,0.003048,0.000508
10000,4.8,0.0254,39.6,0.000907475,126.066,0.003048,0.000508
500,4.8,0.0254,31.7,0.000930789,116.128,0.003048,0.000508
630,4.8,0.0254,31.7,0.000930789,120.078,0.003048,0.000508
800,4.8,0.0254,31.7,0.000930789,122.648,0.003048,0.000508
1000,4.8,0.0254,31.7,0.000930789,125.348,0.003048,0.000508
1250,4.8,0.0254,31.7,0.000930789,127.408,0.003048,0.000508
1600,4.8,0.0254,31.7,0.000930789,128.718,0.003048,0.000508
2000,4.8,0.0254,31.7,0.000930789,130.148,0.003048,0.000508
2500,4.8,0.0254,31.7,0.000930789,132.588,0.003048,0.000508
3150,4.8,0.0254,31.7,0.000930789,134.268,0.003048,0.000508
4000,4.8,0.0254,31.7,0.000930789,135.328,0.003048,0.000508
5000,4.8,0.0254,31.7,0.000930789,135.248,0.003048,0.000508
6300,4.8,0.0254,31.7,0.000930789,132.898,0.003048,0.000508
8000,4.8,0.0254,31.7,0.000930789,127.008,0.003048,0.000508
630,9.5,0.0254,71.3,0.00420654,125.726,0.003048,0.000508
800,9.5,0.0254,71.3,0.00420654,127.206,0.003048,0.000508
1000,9.5,0.0254,71.3,0.00420654,129.556,0.003048,0.000508
1250,9.5,0.0254,71.3,0.00420654,131.656,0.003048,0.000508
1600,9.5,0.0254,71.3,0.00420654,133.756,0.003048,0.000508
2000,9.5,0.0254,71.3,0.00420654,134.976,0.003048,0.000508
2500,9.5,0.0254,71.3,0.00420654,135.956,0.003048,0.000508
3150,9.5,0.0254,71.3,0.00420654,136.166,0.003048,0.000508
4000,9.5,0.0254,71.3,0.00420654,134.236,0.003048,0.000508
5000,9.5,0.0254,71.3,0.00420654,131.186,0.003048,0.000508
6300,9.5,0.0254,71.3,0.00420654,127.246,0.003048,0.000508
400,9.5,0.0254,55.5,0.0043284,120.952,0.003048,0.000508
500,9.5,0.0254,55.5,0.0043284,123.082,0.003048,0.000508
630,9.5,0.0254,55.5,0.0043284,125.452,0.003048,0.000508
800,9.5,0.0254,55.5,0.0043284,128.082,0.003048,0.000508
1000,9.5,0.0254,55.5,0.0043284,130.332,0.003048,0.000508
1250,9.5,0.0254,55.5,0.0043284,132.202,0.003048,0.000508
1600,9.5,0.0254,55.5,0.0043284,133.062,0.003048,0.000508
2000,9.5,0.0254,55.5,0.0043284,134.052,0.003048,0.000508
2500,9.5,0.0254,55.5,0.0043284,134.152,0.003048,0.000508
3150,9.5,0.0254,55.5,0.0043284,133.252,0.003048,0.000508
4000,9.5,0.0254,55.5,0.0043284,131.582,0.003048,0.000508
5000,9.5,0.0254,55.5,0.0043284,128.412,0.003048,0.000508
6300,9.5,0.0254,55.5,0.0043284,124.222,0.003048,0.000508
200,9.5,0.0254,39.6,0.00449821,116.074,0.003048,0.000508
250,9.5,0.0254,39.6,0.00449821,116.924,0.003048,0.000508
